id_student,code_module,code_presentation,dropout,total_clicks,total_sessions,first_active_day,last_active_day,activity_span,avg_clicks_per_day,num_assessments_submitted,avg_score,min_score,num_low_scores,avg_submission_delay,gender,age_band,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
324282,AAA,2013J,0,58.0,6.0,-10.0,18.0,28.0,9.666666666666666,1.0,38.0,38.0,1.0,-1.0,M,0-35,South East Region,A Level or Equivalent,90-100%,0,120,N
331358,AAA,2013J,1,1253.0,24.0,-10.0,19.0,29.0,52.208333333333336,1.0,84.0,84.0,0.0,-1.0,F,35-55,South Region,HE Qualification,90-100%,0,60,N
332789,AAA,2013J,0,288.0,11.0,-6.0,17.0,23.0,26.181818181818183,1.0,69.0,69.0,0.0,-1.0,F,35-55,East Anglian Region,A Level or Equivalent,60-70%,0,60,N
333059,AAA,2013J,0,45.0,5.0,-8.0,16.0,24.0,9.0,1.0,72.0,72.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,20-30%,0,120,N
333323,AAA,2013J,0,168.0,6.0,-10.0,19.0,29.0,28.0,1.0,77.0,77.0,0.0,0.0,M,0-35,Scotland,HE Qualification,80-90%,0,60,N
334259,AAA,2013J,0,243.0,11.0,-7.0,19.0,26.0,22.09090909090909,1.0,57.0,57.0,0.0,0.0,F,0-35,London Region,A Level or Equivalent,50-60%,0,150,N
334333,AAA,2013J,1,238.0,20.0,-10.0,19.0,29.0,11.9,1.0,36.0,36.0,1.0,-1.0,F,0-35,South West Region,A Level or Equivalent,0-10%,0,240,Y
335764,AAA,2013J,1,866.0,25.0,-10.0,20.0,30.0,34.64,1.0,86.0,86.0,0.0,0.0,F,0-35,South East Region,A Level or Equivalent,20-30%,0,60,N
336207,AAA,2013J,0,440.0,18.0,-10.0,19.0,29.0,24.444444444444443,1.0,71.0,71.0,0.0,-2.0,M,0-35,East Anglian Region,A Level or Equivalent,90-100%,0,120,N
339972,AAA,2013J,0,115.0,6.0,-3.0,16.0,19.0,19.166666666666668,1.0,68.0,68.0,0.0,-3.0,M,0-35,North Region,A Level or Equivalent,80-90%,0,60,N
341872,AAA,2013J,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,Lower Than A Level,40-50%,0,180,N
342007,AAA,2013J,1,583.0,22.0,-10.0,19.0,29.0,26.5,1.0,75.0,75.0,0.0,1.0,F,0-35,West Midlands Region,HE Qualification,70-80%,0,60,N
342514,AAA,2013J,0,529.0,18.0,-10.0,20.0,30.0,29.38888888888889,1.0,68.0,68.0,0.0,-7.0,M,55<=,Scotland,Lower Than A Level,50-60%,0,60,N
342972,AAA,2013J,0,294.0,14.0,-10.0,20.0,30.0,21.0,1.0,62.0,62.0,0.0,-5.0,M,0-35,Yorkshire Region,HE Qualification,0-10%,0,60,N
343446,AAA,2013J,0,707.0,19.0,-10.0,19.0,29.0,37.21052631578947,1.0,74.0,74.0,0.0,0.0,M,35-55,Ireland,HE Qualification,70-80%,0,120,N
344282,AAA,2013J,0,28.0,6.0,1.0,18.0,17.0,4.666666666666667,1.0,61.0,61.0,0.0,-1.0,M,0-35,Yorkshire Region,A Level or Equivalent,10-20,0,60,N
345068,AAA,2013J,0,105.0,6.0,-4.0,19.0,23.0,17.5,1.0,70.0,70.0,0.0,0.0,M,0-35,East Anglian Region,A Level or Equivalent,60-70%,0,180,Y
345357,AAA,2013J,0,432.0,16.0,-6.0,16.0,22.0,27.0,1.0,75.0,75.0,0.0,-3.0,M,0-35,Yorkshire Region,A Level or Equivalent,30-40%,0,60,N
346025,AAA,2013J,0,142.0,14.0,-9.0,20.0,29.0,10.142857142857142,1.0,85.0,85.0,0.0,0.0,M,0-35,East Anglian Region,A Level or Equivalent,50-60%,0,120,N
346843,AAA,2013J,0,30.0,2.0,9.0,13.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,F,35-55,Scotland,HE Qualification,50-60%,0,120,N
350188,AAA,2013J,0,176.0,15.0,-10.0,19.0,29.0,11.733333333333333,1.0,75.0,75.0,0.0,0.0,M,35-55,North Western Region,HE Qualification,80-90%,0,60,N
357668,AAA,2013J,0,41.0,6.0,1.0,19.0,18.0,6.833333333333333,1.0,49.0,49.0,0.0,0.0,M,0-35,Yorkshire Region,A Level or Equivalent,10-20,0,60,N
364177,AAA,2013J,0,197.0,17.0,-9.0,19.0,28.0,11.588235294117647,1.0,64.0,64.0,0.0,-4.0,M,35-55,East Anglian Region,Lower Than A Level,70-80%,0,60,N
365244,AAA,2013J,0,386.0,16.0,-9.0,19.0,28.0,24.125,1.0,64.0,64.0,0.0,0.0,F,0-35,London Region,A Level or Equivalent,0-10%,0,120,N
365642,AAA,2013J,0,560.0,24.0,-10.0,18.0,28.0,23.333333333333332,1.0,68.0,68.0,0.0,-4.0,M,35-55,East Anglian Region,Lower Than A Level,10-20,0,60,N
366483,AAA,2013J,0,331.0,15.0,-3.0,20.0,23.0,22.066666666666666,1.0,88.0,88.0,0.0,-1.0,M,0-35,South West Region,HE Qualification,40-50%,0,60,N
368194,AAA,2013J,0,114.0,6.0,-9.0,17.0,26.0,19.0,1.0,54.0,54.0,0.0,0.0,F,0-35,South West Region,A Level or Equivalent,50-60%,0,120,Y
368824,AAA,2013J,0,72.0,3.0,-3.0,8.0,11.0,24.0,1.0,61.0,61.0,0.0,-1.0,M,35-55,Wales,HE Qualification,50-60%,0,120,N
368963,AAA,2013J,0,252.0,10.0,-10.0,18.0,28.0,25.2,1.0,58.0,58.0,0.0,1.0,M,0-35,Yorkshire Region,Lower Than A Level,0-10%,0,180,N
376439,AAA,2013J,0,848.0,25.0,-10.0,20.0,30.0,33.92,1.0,86.0,86.0,0.0,0.0,M,0-35,North Region,HE Qualification,?,0,60,N
376581,AAA,2013J,0,410.0,8.0,2.0,18.0,16.0,51.25,1.0,86.0,86.0,0.0,-1.0,F,35-55,South Region,A Level or Equivalent,80-90%,0,60,N
380953,AAA,2013J,0,262.0,21.0,-10.0,19.0,29.0,12.476190476190476,1.0,73.0,73.0,0.0,-2.0,M,0-35,East Midlands Region,A Level or Equivalent,80-90%,0,60,N
383254,AAA,2013J,0,112.0,15.0,-7.0,20.0,27.0,7.466666666666667,1.0,74.0,74.0,0.0,-1.0,M,0-35,Yorkshire Region,A Level or Equivalent,90-100%,0,120,N
386924,AAA,2013J,0,29.0,7.0,2.0,19.0,17.0,4.142857142857143,0.0,0.0,0.0,0.0,0.0,M,0-35,Ireland,Lower Than A Level,?,0,120,N
386952,AAA,2013J,0,321.0,20.0,-10.0,20.0,30.0,16.05,1.0,67.0,67.0,0.0,0.0,M,0-35,Yorkshire Region,A Level or Equivalent,70-80%,0,120,N
388722,AAA,2013J,0,265.0,14.0,-10.0,20.0,30.0,18.928571428571427,0.0,0.0,0.0,0.0,0.0,F,35-55,London Region,Lower Than A Level,80-90%,0,60,N
388885,AAA,2013J,0,251.0,10.0,-10.0,18.0,28.0,25.1,1.0,51.0,51.0,0.0,0.0,M,35-55,South West Region,A Level or Equivalent,90-100%,0,60,N
390890,AAA,2013J,1,303.0,16.0,-9.0,19.0,28.0,18.9375,1.0,75.0,75.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,0-10%,0,90,N
392756,AAA,2013J,0,154.0,10.0,-9.0,19.0,28.0,15.4,1.0,53.0,53.0,0.0,0.0,M,0-35,West Midlands Region,A Level or Equivalent,70-80%,0,120,N
392931,AAA,2013J,0,276.0,12.0,-10.0,18.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,F,35-55,North Western Region,A Level or Equivalent,50-60%,0,120,N
393207,AAA,2013J,0,238.0,11.0,-10.0,18.0,28.0,21.636363636363637,1.0,68.0,68.0,0.0,-1.0,M,0-35,North Western Region,A Level or Equivalent,60-70%,0,60,N
396872,AAA,2013J,0,176.0,7.0,-10.0,19.0,29.0,25.142857142857142,1.0,63.0,63.0,0.0,0.0,M,0-35,Yorkshire Region,HE Qualification,50-60%,0,180,N
398552,AAA,2013J,0,224.0,13.0,-8.0,17.0,25.0,17.23076923076923,1.0,54.0,54.0,0.0,-2.0,M,0-35,Yorkshire Region,Lower Than A Level,90-100%,0,240,N
401869,AAA,2013J,0,449.0,18.0,-10.0,20.0,30.0,24.944444444444443,1.0,55.0,55.0,0.0,0.0,F,0-35,South East Region,Lower Than A Level,80-90%,0,60,N
402470,AAA,2013J,0,547.0,22.0,-9.0,20.0,29.0,24.863636363636363,1.0,80.0,80.0,0.0,-3.0,M,35-55,South West Region,Lower Than A Level,50-60%,0,60,N
404804,AAA,2013J,0,340.0,13.0,-10.0,20.0,30.0,26.153846153846153,1.0,52.0,52.0,0.0,-1.0,M,35-55,Wales,Lower Than A Level,20-30%,0,120,N
405088,AAA,2013J,0,362.0,17.0,-10.0,20.0,30.0,21.294117647058822,1.0,85.0,85.0,0.0,0.0,M,0-35,North Region,A Level or Equivalent,20-30%,0,120,N
414117,AAA,2013J,0,228.0,17.0,-10.0,20.0,30.0,13.411764705882353,1.0,81.0,81.0,0.0,-1.0,M,0-35,Yorkshire Region,A Level or Equivalent,50-60%,0,120,N
415969,AAA,2013J,1,957.0,22.0,-10.0,20.0,30.0,43.5,1.0,67.0,67.0,0.0,1.0,M,35-55,West Midlands Region,HE Qualification,0-10%,0,90,N
420087,AAA,2013J,0,108.0,4.0,0.0,20.0,20.0,27.0,1.0,80.0,80.0,0.0,1.0,M,0-35,Scotland,A Level or Equivalent,40-50%,0,60,Y
429958,AAA,2013J,0,85.0,6.0,2.0,19.0,17.0,14.166666666666666,1.0,59.0,59.0,0.0,0.0,F,0-35,North Western Region,A Level or Equivalent,70-80%,0,60,N
441018,AAA,2013J,0,232.0,11.0,-10.0,19.0,29.0,21.09090909090909,1.0,54.0,54.0,0.0,-1.0,F,0-35,South East Region,A Level or Equivalent,70-80%,0,150,N
441888,AAA,2013J,0,160.0,9.0,-8.0,19.0,27.0,17.77777777777778,1.0,74.0,74.0,0.0,1.0,M,0-35,London Region,A Level or Equivalent,20-30%,0,120,N
442442,AAA,2013J,1,524.0,19.0,-10.0,20.0,30.0,27.57894736842105,1.0,39.0,39.0,1.0,0.0,M,0-35,South West Region,HE Qualification,80-90%,0,120,N
444677,AAA,2013J,0,261.0,17.0,-8.0,19.0,27.0,15.352941176470589,1.0,91.0,91.0,0.0,0.0,M,0-35,London Region,HE Qualification,30-40%,0,60,N
470588,AAA,2013J,1,286.0,10.0,-10.0,20.0,30.0,28.6,1.0,86.0,86.0,0.0,0.0,M,35-55,South East Region,HE Qualification,90-100%,0,60,N
489455,AAA,2013J,0,780.0,22.0,-10.0,20.0,30.0,35.45454545454545,1.0,74.0,74.0,0.0,-4.0,F,0-35,South West Region,A Level or Equivalent,20-30%,0,60,N
494424,AAA,2013J,0,58.0,2.0,-7.0,18.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,F,0-35,North Region,A Level or Equivalent,80-90%,0,60,N
495284,AAA,2013J,0,287.0,12.0,0.0,19.0,19.0,23.916666666666668,1.0,73.0,73.0,0.0,-1.0,M,0-35,South East Region,HE Qualification,80-90%,0,120,N
498857,AAA,2013J,0,263.0,15.0,-3.0,18.0,21.0,17.533333333333335,1.0,77.0,77.0,0.0,0.0,M,35-55,North Western Region,HE Qualification,80-90%,0,60,N
508818,AAA,2013J,0,571.0,16.0,-9.0,19.0,28.0,35.6875,1.0,73.0,73.0,0.0,0.0,M,0-35,London Region,A Level or Equivalent,40-50%,0,120,N
512460,AAA,2013J,0,92.0,8.0,-10.0,20.0,30.0,11.5,1.0,59.0,59.0,0.0,0.0,M,0-35,South East Region,HE Qualification,90-100%,0,120,N
544103,AAA,2013J,0,992.0,27.0,-10.0,19.0,29.0,36.74074074074074,1.0,82.0,82.0,0.0,-1.0,M,0-35,North Western Region,HE Qualification,40-50%,0,120,N
550383,AAA,2013J,0,390.0,17.0,-10.0,19.0,29.0,22.941176470588236,1.0,77.0,77.0,0.0,0.0,M,0-35,South East Region,HE Qualification,60-70%,0,60,N
564450,AAA,2013J,0,75.0,2.0,-7.0,17.0,24.0,37.5,1.0,64.0,64.0,0.0,-1.0,M,0-35,West Midlands Region,HE Qualification,80-90%,0,120,N
568601,AAA,2013J,1,191.0,6.0,10.0,20.0,10.0,31.833333333333332,1.0,85.0,85.0,0.0,0.0,F,0-35,Scotland,HE Qualification,30-40%,0,60,N
572652,AAA,2013J,0,150.0,9.0,-9.0,19.0,28.0,16.666666666666668,1.0,71.0,71.0,0.0,0.0,M,0-35,West Midlands Region,HE Qualification,70-80%,0,120,N
580389,AAA,2013J,0,611.0,14.0,-4.0,19.0,23.0,43.642857142857146,1.0,75.0,75.0,0.0,0.0,M,0-35,Ireland,HE Qualification,90-100%,0,120,N
581129,AAA,2013J,0,88.0,3.0,9.0,19.0,10.0,29.333333333333332,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,A Level or Equivalent,30-40%,0,120,N
588775,AAA,2013J,0,1011.0,25.0,-10.0,20.0,30.0,40.44,1.0,85.0,85.0,0.0,-1.0,M,0-35,South West Region,A Level or Equivalent,90-100%,0,120,N
591774,AAA,2013J,0,172.0,10.0,-6.0,18.0,24.0,17.2,1.0,88.0,88.0,0.0,0.0,M,35-55,South Region,Post Graduate Qualification,90-100%,0,60,N
603861,AAA,2013J,1,207.0,14.0,-10.0,20.0,30.0,14.785714285714286,1.0,61.0,61.0,0.0,0.0,M,55<=,North Region,HE Qualification,?,0,60,N
606143,AAA,2013J,0,257.0,11.0,-4.0,18.0,22.0,23.363636363636363,1.0,78.0,78.0,0.0,0.0,M,35-55,Scotland,Post Graduate Qualification,90-100%,0,60,N
704156,AAA,2013J,0,623.0,20.0,-10.0,20.0,30.0,31.15,1.0,67.0,67.0,0.0,-1.0,M,55<=,South Region,HE Qualification,90-100%,0,120,N
705379,AAA,2013J,0,890.0,27.0,-10.0,19.0,29.0,32.96296296296296,1.0,81.0,81.0,0.0,0.0,M,55<=,West Midlands Region,A Level or Equivalent,60-70%,0,120,N
721259,AAA,2013J,1,1228.0,27.0,-10.0,20.0,30.0,45.48148148148148,0.0,0.0,0.0,0.0,0.0,F,55<=,South Region,Lower Than A Level,50-60%,0,120,N
749412,AAA,2013J,0,1162.0,29.0,-10.0,20.0,30.0,40.06896551724138,1.0,83.0,83.0,0.0,-3.0,M,55<=,South Region,Lower Than A Level,70-80%,0,60,N
760729,AAA,2013J,0,1304.0,26.0,-10.0,20.0,30.0,50.15384615384615,1.0,80.0,80.0,0.0,-1.0,M,55<=,West Midlands Region,A Level or Equivalent,60-70%,0,60,N
905042,AAA,2013J,0,658.0,21.0,-8.0,20.0,28.0,31.333333333333332,1.0,64.0,64.0,0.0,-2.0,F,35-55,East Anglian Region,A Level or Equivalent,90-100%,0,60,N
949618,AAA,2013J,0,355.0,16.0,-10.0,20.0,30.0,22.1875,1.0,63.0,63.0,0.0,-1.0,F,35-55,South West Region,A Level or Equivalent,50-60%,0,60,N
958987,AAA,2013J,0,150.0,12.0,-10.0,18.0,28.0,12.5,1.0,78.0,78.0,0.0,-1.0,M,35-55,North Western Region,HE Qualification,40-50%,0,60,N
968578,AAA,2013J,0,94.0,6.0,-10.0,18.0,28.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,F,35-55,East Anglian Region,A Level or Equivalent,40-50%,0,60,N
969076,AAA,2013J,1,540.0,26.0,-9.0,20.0,29.0,20.76923076923077,1.0,82.0,82.0,0.0,-1.0,M,35-55,South West Region,A Level or Equivalent,80-90%,0,180,N
971027,AAA,2013J,0,643.0,21.0,-10.0,20.0,30.0,30.61904761904762,1.0,76.0,76.0,0.0,0.0,F,35-55,West Midlands Region,HE Qualification,90-100%,0,60,N
978739,AAA,2013J,0,1465.0,23.0,-10.0,20.0,30.0,63.69565217391305,1.0,59.0,59.0,0.0,-1.0,M,35-55,South Region,HE Qualification,90-100%,0,60,N
1035023,AAA,2013J,0,335.0,21.0,-10.0,18.0,28.0,15.952380952380953,1.0,73.0,73.0,0.0,0.0,F,35-55,London Region,Lower Than A Level,30-40%,0,60,N
1105478,AAA,2013J,0,519.0,22.0,-10.0,19.0,29.0,23.59090909090909,1.0,90.0,90.0,0.0,0.0,M,55<=,Scotland,HE Qualification,80-90%,0,60,N
1352868,AAA,2013J,1,380.0,13.0,-10.0,20.0,30.0,29.23076923076923,1.0,66.0,66.0,0.0,0.0,M,35-55,Yorkshire Region,A Level or Equivalent,20-30%,0,60,N
1401935,AAA,2013J,0,170.0,11.0,-10.0,17.0,27.0,15.454545454545455,0.0,0.0,0.0,0.0,0.0,M,35-55,West Midlands Region,A Level or Equivalent,70-80%,0,60,N
1402638,AAA,2013J,0,304.0,16.0,-10.0,18.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,F,35-55,East Midlands Region,HE Qualification,30-40%,0,60,N
1414443,AAA,2013J,0,420.0,8.0,-9.0,17.0,26.0,52.5,0.0,0.0,0.0,0.0,0.0,F,35-55,Yorkshire Region,A Level or Equivalent,10-20,0,120,N
1456619,AAA,2013J,1,429.0,19.0,-10.0,20.0,30.0,22.57894736842105,0.0,0.0,0.0,0.0,0.0,M,35-55,South West Region,A Level or Equivalent,90-100%,0,60,N
1465690,AAA,2013J,0,580.0,15.0,-9.0,20.0,29.0,38.666666666666664,1.0,85.0,85.0,0.0,0.0,M,35-55,West Midlands Region,HE Qualification,40-50%,0,120,N
1472925,AAA,2013J,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,35-55,East Anglian Region,Lower Than A Level,40-50%,0,60,Y
1488959,AAA,2013J,0,625.0,23.0,-10.0,17.0,27.0,27.17391304347826,1.0,67.0,67.0,0.0,1.0,M,35-55,London Region,A Level or Equivalent,70-80%,0,60,N
1518989,AAA,2013J,0,920.0,16.0,-10.0,19.0,29.0,57.5,1.0,78.0,78.0,0.0,0.0,F,35-55,South East Region,Lower Than A Level,80-90%,0,60,N
1618738,AAA,2013J,0,265.0,4.0,0.0,19.0,19.0,66.25,1.0,84.0,84.0,0.0,0.0,M,35-55,London Region,Lower Than A Level,90-100%,0,60,N
1620151,AAA,2013J,0,666.0,20.0,-10.0,20.0,30.0,33.3,1.0,85.0,85.0,0.0,0.0,M,35-55,South Region,HE Qualification,90-100%,0,60,N
1626710,AAA,2013J,0,1541.0,29.0,-10.0,19.0,29.0,53.13793103448276,1.0,82.0,82.0,0.0,-2.0,M,35-55,North Western Region,A Level or Equivalent,60-70%,0,60,N
1640609,AAA,2013J,0,1302.0,30.0,-10.0,20.0,30.0,43.4,1.0,83.0,83.0,0.0,-3.0,M,35-55,West Midlands Region,A Level or Equivalent,30-40%,0,60,N
1686521,AAA,2013J,1,558.0,25.0,-10.0,20.0,30.0,22.32,1.0,68.0,68.0,0.0,-2.0,F,35-55,North Western Region,Lower Than A Level,50-60%,0,60,N
1729319,AAA,2013J,0,502.0,14.0,-10.0,19.0,29.0,35.857142857142854,1.0,80.0,80.0,0.0,0.0,F,35-55,Scotland,HE Qualification,40-50%,0,60,N
1746134,AAA,2013J,0,359.0,14.0,-9.0,20.0,29.0,25.642857142857142,1.0,83.0,83.0,0.0,-1.0,M,35-55,East Anglian Region,A Level or Equivalent,60-70%,0,60,N
1758449,AAA,2013J,1,1214.0,23.0,-10.0,20.0,30.0,52.78260869565217,1.0,65.0,65.0,0.0,-1.0,M,35-55,South Region,Lower Than A Level,30-40%,0,75,N
1765788,AAA,2013J,0,1715.0,26.0,-10.0,20.0,30.0,65.96153846153847,1.0,57.0,57.0,0.0,0.0,M,55<=,South East Region,HE Qualification,70-80%,0,60,N
1801229,AAA,2013J,0,407.0,17.0,-9.0,18.0,27.0,23.941176470588236,1.0,79.0,79.0,0.0,0.0,M,35-55,Ireland,HE Qualification,?,0,60,N
1801641,AAA,2013J,0,163.0,9.0,-10.0,19.0,29.0,18.11111111111111,1.0,72.0,72.0,0.0,-1.0,M,35-55,Scotland,A Level or Equivalent,30-40%,0,60,N
1847830,AAA,2013J,0,869.0,24.0,-10.0,20.0,30.0,36.208333333333336,1.0,83.0,83.0,0.0,-1.0,M,35-55,South West Region,Lower Than A Level,40-50%,0,60,N
1860318,AAA,2013J,0,484.0,17.0,-10.0,20.0,30.0,28.470588235294116,1.0,57.0,57.0,0.0,0.0,M,35-55,South West Region,Lower Than A Level,40-50%,0,300,Y
1889511,AAA,2013J,0,412.0,14.0,-10.0,20.0,30.0,29.428571428571427,0.0,0.0,0.0,0.0,0.0,M,35-55,Yorkshire Region,A Level or Equivalent,50-60%,0,60,N
1889577,AAA,2013J,0,310.0,14.0,-8.0,19.0,27.0,22.142857142857142,1.0,72.0,72.0,0.0,0.0,F,35-55,South Region,A Level or Equivalent,70-80%,0,60,Y
1894188,AAA,2013J,0,698.0,24.0,-10.0,20.0,30.0,29.083333333333332,1.0,76.0,76.0,0.0,-5.0,F,0-35,East Midlands Region,A Level or Equivalent,80-90%,0,60,N
1938355,AAA,2013J,0,632.0,19.0,-10.0,20.0,30.0,33.26315789473684,1.0,82.0,82.0,0.0,-9.0,M,35-55,South Region,A Level or Equivalent,90-100%,0,60,N
1942396,AAA,2013J,0,232.0,10.0,-9.0,19.0,28.0,23.2,1.0,50.0,50.0,0.0,0.0,F,35-55,East Anglian Region,Lower Than A Level,40-50%,0,120,Y
1970390,AAA,2013J,1,2323.0,26.0,-10.0,20.0,30.0,89.34615384615384,0.0,0.0,0.0,0.0,0.0,M,35-55,West Midlands Region,Lower Than A Level,0-10%,0,60,N
1976139,AAA,2013J,0,241.0,11.0,-10.0,20.0,30.0,21.90909090909091,1.0,75.0,75.0,0.0,-2.0,M,35-55,Ireland,Lower Than A Level,50-60%,0,120,N
2011876,AAA,2013J,0,282.0,12.0,-9.0,19.0,28.0,23.5,1.0,79.0,79.0,0.0,0.0,F,0-35,East Anglian Region,A Level or Equivalent,90-100%,0,60,Y
2012966,AAA,2013J,0,299.0,9.0,-6.0,19.0,25.0,33.22222222222222,1.0,75.0,75.0,0.0,0.0,M,35-55,North Western Region,Lower Than A Level,30-40%,0,60,N
2051699,AAA,2013J,0,480.0,18.0,-10.0,20.0,30.0,26.666666666666668,1.0,62.0,62.0,0.0,0.0,F,35-55,South West Region,Lower Than A Level,70-80%,0,60,N
2062879,AAA,2013J,0,517.0,21.0,-10.0,19.0,29.0,24.61904761904762,1.0,56.0,56.0,0.0,-1.0,F,0-35,East Anglian Region,A Level or Equivalent,60-70%,0,60,N
2065691,AAA,2013J,1,1.0,1.0,-5.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,M,35-55,London Region,A Level or Equivalent,30-40%,0,330,Y
2073016,AAA,2013J,1,420.0,17.0,-3.0,19.0,22.0,24.705882352941178,0.0,0.0,0.0,0.0,0.0,F,35-55,London Region,Lower Than A Level,30-40%,0,60,N
2080474,AAA,2013J,0,228.0,10.0,-10.0,19.0,29.0,22.8,1.0,88.0,88.0,0.0,0.0,F,35-55,South Region,A Level or Equivalent,90-100%,0,60,N
2083877,AAA,2013J,0,327.0,15.0,-10.0,19.0,29.0,21.8,1.0,72.0,72.0,0.0,0.0,F,0-35,West Midlands Region,A Level or Equivalent,0-10%,0,120,N
2084066,AAA,2013J,0,838.0,18.0,-8.0,20.0,28.0,46.55555555555556,0.0,0.0,0.0,0.0,0.0,F,35-55,South West Region,Lower Than A Level,50-60%,0,60,N
2104505,AAA,2013J,0,307.0,10.0,-10.0,18.0,28.0,30.7,1.0,80.0,80.0,0.0,-1.0,M,35-55,West Midlands Region,Lower Than A Level,0-10%,0,60,N
2122180,AAA,2013J,0,896.0,27.0,-10.0,20.0,30.0,33.18518518518518,0.0,0.0,0.0,0.0,0.0,F,35-55,North Western Region,Lower Than A Level,80-90%,0,60,N
2139353,AAA,2013J,1,199.0,16.0,-10.0,20.0,30.0,12.4375,0.0,0.0,0.0,0.0,0.0,M,35-55,London Region,A Level or Equivalent,50-60%,0,120,N
2143752,AAA,2013J,0,428.0,17.0,-10.0,18.0,28.0,25.176470588235293,1.0,50.0,50.0,0.0,0.0,F,35-55,South Region,Lower Than A Level,70-80%,0,60,N
2146792,AAA,2013J,0,469.0,27.0,-10.0,20.0,30.0,17.37037037037037,1.0,68.0,68.0,0.0,0.0,M,55<=,North Western Region,HE Qualification,20-30%,0,60,N
2153153,AAA,2013J,0,762.0,11.0,3.0,20.0,17.0,69.27272727272727,1.0,61.0,61.0,0.0,-1.0,F,0-35,Yorkshire Region,A Level or Equivalent,40-50%,0,60,N
2155014,AAA,2013J,0,482.0,11.0,-8.0,17.0,25.0,43.81818181818182,0.0,0.0,0.0,0.0,0.0,F,0-35,West Midlands Region,Lower Than A Level,80-90%,0,60,Y
2164705,AAA,2013J,0,186.0,7.0,-10.0,17.0,27.0,26.571428571428573,1.0,70.0,70.0,0.0,-1.0,F,0-35,North Western Region,A Level or Equivalent,40-50%,0,120,N
2171627,AAA,2013J,0,266.0,11.0,-10.0,15.0,25.0,24.181818181818183,1.0,71.0,71.0,0.0,-4.0,F,35-55,Yorkshire Region,A Level or Equivalent,30-40%,0,60,N
2182846,AAA,2013J,0,994.0,24.0,-10.0,20.0,30.0,41.416666666666664,1.0,65.0,65.0,0.0,-1.0,F,35-55,London Region,A Level or Equivalent,70-80%,0,60,N
2194100,AAA,2013J,0,518.0,18.0,-10.0,18.0,28.0,28.77777777777778,1.0,64.0,64.0,0.0,-2.0,F,35-55,East Anglian Region,A Level or Equivalent,50-60%,0,60,N
2197016,AAA,2013J,0,333.0,13.0,-10.0,16.0,26.0,25.615384615384617,1.0,75.0,75.0,0.0,-10.0,F,35-55,North Western Region,HE Qualification,30-40%,0,60,N
2208424,AAA,2013J,0,380.0,14.0,-5.0,19.0,24.0,27.142857142857142,1.0,73.0,73.0,0.0,-3.0,M,0-35,Scotland,A Level or Equivalent,20-30%,0,60,N
2229865,AAA,2013J,0,656.0,22.0,-10.0,20.0,30.0,29.818181818181817,1.0,73.0,73.0,0.0,-1.0,F,35-55,West Midlands Region,A Level or Equivalent,10-20,0,60,N
2255601,AAA,2013J,1,714.0,18.0,-10.0,20.0,30.0,39.666666666666664,1.0,71.0,71.0,0.0,0.0,F,35-55,South Region,A Level or Equivalent,80-90%,0,120,N
2268379,AAA,2013J,0,428.0,17.0,-9.0,19.0,28.0,25.176470588235293,1.0,80.0,80.0,0.0,0.0,F,0-35,East Midlands Region,A Level or Equivalent,20-30%,0,60,N
2278464,AAA,2013J,0,195.0,12.0,-10.0,18.0,28.0,16.25,1.0,60.0,60.0,0.0,-1.0,M,35-55,South Region,Lower Than A Level,30-40%,0,60,N
2293923,AAA,2013J,0,203.0,12.0,-10.0,19.0,29.0,16.916666666666668,1.0,72.0,72.0,0.0,0.0,M,0-35,South Region,A Level or Equivalent,90-100%,0,150,N
2312620,AAA,2013J,1,272.0,9.0,-10.0,17.0,27.0,30.22222222222222,0.0,0.0,0.0,0.0,0.0,F,35-55,East Midlands Region,HE Qualification,20-30%,0,60,N
2329342,AAA,2013J,0,242.0,10.0,2.0,19.0,17.0,24.2,1.0,56.0,56.0,0.0,0.0,F,35-55,East Anglian Region,Lower Than A Level,40-50%,0,120,N
2339528,AAA,2013J,0,32.0,2.0,-5.0,17.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,F,0-35,London Region,Lower Than A Level,40-50%,0,60,N
2342426,AAA,2013J,0,361.0,16.0,-10.0,17.0,27.0,22.5625,0.0,0.0,0.0,0.0,0.0,M,35-55,Yorkshire Region,Lower Than A Level,20-30%,0,60,N
2344901,AAA,2013J,0,104.0,7.0,-1.0,19.0,20.0,14.857142857142858,1.0,67.0,67.0,0.0,0.0,F,0-35,Yorkshire Region,A Level or Equivalent,60-70%,0,60,N
